policyID,statecode,county,eq_site_limit,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2011,tiv_2012,eq_site_deductible,hu_site_deductible,fl_site_deductible,fr_site_deductible,point_latitude,point_longitude,line,construction,point_granularity
574669,FL,ST  JOHNS COUNTY,86130,86130,86130,86130,86130,87366.31,0,1722.6,0,0,29.892773,-81.348778,Residential,Wood,3
406476,FL,ST  JOHNS COUNTY,128628,128628,128628,128628,128628,168067.92,0,0,0,0,29.892773,-81.348778,Residential,Wood,3
511659,FL,ST  JOHNS COUNTY,1107,1107,1107,1107,1107,1197.69,0,0,0,0,29.892773,-81.348778,Residential,Wood,3
640168,FL,ST  JOHNS COUNTY,1656,1656,1656,1656,1656,2638.86,0,0,0,0,29.892773,-81.348778,Residential,Wood,3
879768,FL,ST  JOHNS COUNTY,34929,34929,34929,34929,34929,39178.81,0,0,0,0,29.892773,-81.348778,Residential,Wood,3
930040,FL,ST  JOHNS COUNTY,2754,2754,2754,2754,2754,2906.4,0,0,0,0,29.892773,-81.348778,Residential,Wood,3
599300,FL,ST  JOHNS COUNTY,15282,15282,15282,15282,15282,14582.48,0,0,0,0,29.892773,-81.348778,Residential,Wood,3
670732,FL,ST  JOHNS COUNTY,16830000,16830000,16830000,16830000,16830000,19710000,0,0,0,0,29.91862,-81.3369,Commercial,Reinforced Concrete,1
399700,FL,ST  JOHNS COUNTY,2754,2754,2754,2754,2754,3115.63,0,0,0,0,29.91862,-81.3369,Residential,Wood,1
514895,FL,ST  JOHNS COUNTY,2304,2304,2304,2304,2304,2752.7,0,0,0,0,29.91862,-81.3369,Residential,Wood,1
111328,FL,ST  JOHNS COUNTY,29880,29880,29880,29880,29880,50264.73,0,597.6,0,0,29.91862,-81.3369,Residential,Wood,1
835575,FL,ST  JOHNS COUNTY,549,549,549,549,549,559.79,0,0,0,0,29.91862,-81.3369,Residential,Wood,1
931096,FL,ST  JOHNS COUNTY,675,675,675,675,675,1143.07,0,13.5,0,0,29.91862,-81.3369,Residential,Wood,1
667421,FL,ST  JOHNS COUNTY,549,549,549,549,549,804.26,0,0,0,0,29.91862,-81.3369,Residential,Wood,1
376640,FL,ST  JOHNS COUNTY,4599,4599,4599,4599,4599,7628,0,0,0,0,29.91862,-81.3369,Residential,Wood,1
298326,FL,ST  JOHNS COUNTY,2889,2889,2889,2889,2889,3085.09,0,0,0,0,29.91862,-81.3369,Residential,Wood,1
360789,FL,ST  JOHNS COUNTY,1476,1476,1476,1476,1476,2349.81,0,0,0,0,29.8977,-81.31695,Residential,Wood,1
884365,FL,ST  JOHNS COUNTY,20043,20043,20043,20043,20043,25544.6,0,0,0,0,29.890684,-81.318993,Residential,Wood,3
994959,FL,ST  JOHNS COUNTY,14580000,14580000,14580000,14580000,14580000,10170000,0,0,0,0,29.9035,-81.3349,Commercial,Reinforced Concrete,4
783989,FL,ST  JOHNS COUNTY,43407,43407,43407,43407,43407,64029.49,0,0,0,0,29.9035,-81.3349,Residential,Wood,4
295393,FL,ST  JOHNS COUNTY,7668,7668,7668,7668,7668,8251.99,0,0,0,0,29.9035,-81.3349,Residential,Wood,4
863621,FL,ST  JOHNS COUNTY,6705,6705,6705,6705,6705,10350.29,0,134.1,0,0,29.9035,-81.3349,Residential,Wood,4
555963,FL,ST  JOHNS COUNTY,6705,6705,6705,6705,6705,7462.67,0,134.1,0,0,29.9035,-81.3349,Residential,Wood,4
188565,FL,ST  JOHNS COUNTY,7668,7668,7668,7668,7668,8939.66,0,0,0,0,29.9035,-81.3349,Residential,Wood,4
449286,FL,ST  JOHNS COUNTY,5508,5508,5508,5508,5508,6894.67,0,0,0,0,29.9035,-81.3349,Residential,Wood,4
435175,FL,ST  JOHNS COUNTY,3177,3177,3177,3177,3177,2756.59,0,0,0,0,29.9035,-81.3349,Residential,Wood,4
873404,FL,ST  JOHNS COUNTY,22068,22068,22068,22068,22068,34492.64,0,0,0,0,29.9035,-81.3349,Residential,Wood,4
464220,FL,ST  JOHNS COUNTY,7353,7353,7353,7353,7353,6788.97,0,0,0,0,29.9035,-81.3349,Residential,Wood,4
916914,FL,ST  JOHNS COUNTY,73908,73908,73908,73908,73908,83128.76,0,0,0,0,29.9035,-81.3349,Residential,Wood,4
291833,FL,ST  JOHNS COUNTY,1935,1935,1935,1935,1935,2331.69,0,38.7,0,0,29.9035,-81.3349,Residential,Wood,4
255895,FL,ST  JOHNS COUNTY,1045760.4,1045760.4,1045760.4,1045760.4,1045760.4,957849.6,0,0,0,0,29.9035,-81.3349,Residential,Masonry,4
791510,FL,ST  JOHNS COUNTY,1052955,1052955,1052955,1052955,1052955,997106.27,0,21059.1,0,0,29.897562,-81.315865,Residential,Masonry,1
637980,FL,ST  JOHNS COUNTY,828,828,828,828,828,720.56,0,0,0,0,29.897562,-81.315865,Residential,Wood,1
941716,FL,ST  JOHNS COUNTY,2016,2016,2016,2016,2016,1662.71,0,0,0,0,29.897562,-81.315865,Residential,Wood,1
459212,FL,ST  JOHNS COUNTY,2678832,2678832,2678832,2678832,2678832,2504662.38,0,0,0,0,29.921185,-81.346649,Commercial,Reinforced Masonry,3
892568,FL,ST  JOHNS COUNTY,3386574,3386574,3386574,3386574,3386574,3272141.66,0,0,0,0,29.921185,-81.346649,Commercial,Reinforced Masonry,3
301816,FL,ST  JOHNS COUNTY,19944,19944,19944,19944,19944,35789.91,0,0,0,0,29.921185,-81.346649,Residential,Wood,3
157792,FL,ST  JOHNS COUNTY,56259,56259,56259,56259,56259,79550.23,0,0,0,0,29.921185,-81.346649,Residential,Wood,3
647230,FL,ST  JOHNS COUNTY,2062125,2062125,2062125,2062125,2062125,3149112.33,0,41242.5,0,0,29.906988,-81.337601,Commercial,Reinforced Masonry,1
475305,FL,ST  JOHNS COUNTY,77265,77265,77265,77265,77265,96913.49,0,1545.3,0,0,29.906988,-81.337601,Residential,Wood,1
375580,FL,ST  JOHNS COUNTY,3177,3177,3177,3177,3177,4313.15,0,0,0,0,29.906988,-81.337601,Residential,Wood,1
979654,FL,ST  JOHNS COUNTY,3177,3177,3177,3177,3177,2811.21,0,0,0,0,29.922649,-81.338509,Residential,Wood,1
921392,FL,ST  JOHNS COUNTY,459,459,459,459,459,404.94,0,0,0,0,29.918322,-81.321899,Residential,Wood,1
408811,FL,ST  JOHNS COUNTY,486,486,486,486,486,456.83,0,0,0,0,29.918322,-81.321899,Residential,Wood,1
281805,FL,ST  JOHNS COUNTY,1471500,1471500,1471500,1471500,1471500,1937206.21,0,73575,0,0,29.868025,-81.323021,Residential,Masonry,1
757566,FL,ST  JOHNS COUNTY,10260000,10260000,0,0,10260000,13230000,0,0,0,0,29.897367,-81.319214,Commercial,Reinforced Concrete,1
117339,FL,ST  JOHNS COUNTY,157100.4,157100.4,0,0,157100.4,161530.63,0,0,0,0,29.92425,-81.40265,Residential,Wood,3
736974,FL,ST  JOHNS COUNTY,0,640103.09,0,0,640103.09,805012.85,0,0,0,0,29.888367,-81.32827,Residential,Masonry,1
487567,FL,ST  JOHNS COUNTY,0,468044.84,0,0,468044.84,704313.87,0,0,0,0,29.888367,-81.32827,Residential,Masonry,1
548600,FL,ST  JOHNS COUNTY,3988530,3988530,3988530,3988530,3988530,5698193.44,0,0,0,0,29.92639,-81.41253,Commercial,Reinforced Masonry,1
144572,FL,ST  JOHNS COUNTY,0,850099.1,0,0,850099.1,1449997.04,0,0,0,0,29.916147,-81.345695,Residential,Masonry,1
749121,FL,ST  JOHNS COUNTY,0,273600,0,273600,273600,389551.68,0,0,0,0,29.9143,-81.32203,Residential,Wood,1
523825,FL,ST  JOHNS COUNTY,0,509530.83,0,0,509530.83,547266.69,0,0,0,0,29.89123,-81.31823,Residential,Masonry,1
635004,FL,ST  JOHNS COUNTY,0,533599.25,0,0,533599.25,555103.29,0,0,0,0,29.899744,-81.331604,Residential,Masonry,1
462386,FL,ST  JOHNS COUNTY,0,521513.53,0,0,521513.53,509243.36,0,0,0,0,29.86944,-81.33101,Residential,Masonry,1
385025,FL,ST  JOHNS COUNTY,0,1545296.5,0,0,1545296.5,1973034.57,0,0,0,0,29.921988,-81.325195,Residential,Masonry,1
639695,FL,ST  JOHNS COUNTY,0,1704418.08,0,0,1704418.08,1843686.08,0,0,0,0,29.922987,-81.325279,Residential,Masonry,1
864004,FL,ST  JOHNS COUNTY,0,201339.27,0,0,201339.27,221621.38,0,0,0,0,29.88996,-81.34055,Residential,Wood,3
722782,FL,ST  JOHNS COUNTY,0,201339.27,0,0,201339.27,345659.26,0,0,0,0,29.891115,-81.32317,Residential,Wood,3
112287,FL,ST  JOHNS COUNTY,0,201339.27,0,0,201339.27,363667.04,0,0,0,0,29.845485,-81.329395,Residential,Wood,3
106762,FL,ST  JOHNS COUNTY,0,382291.33,0,0,382291.33,415053.69,0,0,0,0,29.892275,-81.31117,Residential,Masonry,3
506991,FL,ST  JOHNS COUNTY,0,382291.33,0,0,382291.33,606711.63,0,0,0,0,29.88628,-81.327805,Residential,Masonry,3
762146,FL,ST  JOHNS COUNTY,1000158.3,1000158.3,1000158.3,1000158.3,1000158.3,1525633.47,0,0,0,0,29.877123,-81.324165,Residential,Masonry,1
114301,FL,ST  JOHNS COUNTY,0,13869.9,0,13869.9,13869.9,21334.79,0,0,0,0,29.8914,-81.3167,Residential,Wood,1
562126,FL,ST  JOHNS COUNTY,2831506.2,2831506.2,0,0,2831506.2,4655964.57,0,0,0,0,29.8914,-81.3167,Commercial,Reinforced Masonry,4
585198,FL,ST  JOHNS COUNTY,351720,351720,351720,351720,351720,543293.44,0,0,0,0,29.82328,-81.33509,Residential,Wood,1
253679,FL,ST  JOHNS COUNTY,0,2298704.76,0,0,2298704.76,3268013.39,0,0,0,0,29.81199,-81.32023,Commercial,Reinforced Masonry,1
445604,FL,ST  JOHNS COUNTY,9270000,9270000,9270000,9270000,9270000,10350000,0,0,0,0,29.788338,-81.311707,Commercial,Reinforced Concrete,1
413464,FL,ST  JOHNS COUNTY,14049,14049,14049,14049,14049,9798.9,0,0,0,0,29.788338,-81.311707,Residential,Wood,1
190995,FL,ST  JOHNS COUNTY,34038,34038,34038,34038,34038,34077.48,0,0,0,0,29.788338,-81.311707,Residential,Wood,1
202119,FL,ST  JOHNS COUNTY,11106,11106,11106,11106,11106,15846.93,0,0,0,0,29.788338,-81.311707,Residential,Wood,1
649647,FL,ST  JOHNS COUNTY,86130,86130,86130,86130,86130,127561.98,0,1722.6,0,0,29.788338,-81.311707,Residential,Wood,1
884533,FL,ST  JOHNS COUNTY,86130,86130,86130,86130,86130,145930.4,0,1722.6,0,0,29.788338,-81.311707,Residential,Wood,1
335413,FL,ST  JOHNS COUNTY,74331,74331,74331,74331,74331,83407.56,0,0,0,0,29.788338,-81.311707,Residential,Wood,1
993817,FL,ST  JOHNS COUNTY,74331,74331,74331,74331,74331,125768.05,0,0,0,0,29.788338,-81.311707,Residential,Wood,1
870532,FL,ST  JOHNS COUNTY,74331,74331,74331,74331,74331,78770.42,0,0,0,0,29.788338,-81.311707,Residential,Wood,1
545979,FL,ST  JOHNS COUNTY,114903,114903,114903,114903,114903,144387.11,0,0,0,0,29.788338,-81.311707,Residential,Wood,1
859457,FL,ST  JOHNS COUNTY,1701,1701,1701,1701,1701,2424.03,0,0,0,0,29.788338,-81.311707,Residential,Wood,1
355302,FL,ST  JOHNS COUNTY,1476,1476,1476,1476,1476,1480.13,0,0,0,0,29.788338,-81.311707,Residential,Wood,1
483553,FL,ST  JOHNS COUNTY,3384,3384,3384,3384,3384,3075.92,0,0,0,0,29.788338,-81.311707,Residential,Wood,1
370205,FL,ST  JOHNS COUNTY,12024,12024,12024,12024,12024,15097.72,0,0,0,0,29.828524,-81.372444,Residential,Wood,1
891996,FL,ST  JOHNS COUNTY,2484,2484,2484,2484,2484,2357.84,0,0,0,0,29.828524,-81.372444,Residential,Wood,1
927742,FL,ST  JOHNS COUNTY,1935,1935,1935,1935,1935,1802.45,0,38.7,0,0,29.828524,-81.372444,Residential,Wood,1
168150,FL,ST  JOHNS COUNTY,3177,3177,3177,3177,3177,4727.8,0,0,0,0,29.828524,-81.372444,Residential,Wood,1
624584,FL,ST  JOHNS COUNTY,270,270,270,270,270,370.14,0,5.4,0,0,29.828524,-81.372444,Residential,Wood,1
516745,FL,ST  JOHNS COUNTY,1062,1062,1062,1062,1062,1126.68,0,0,0,0,29.828524,-81.372444,Residential,Wood,1
454696,FL,ST  JOHNS COUNTY,3681,3681,3681,3681,3681,5987.01,0,0,0,0,29.828524,-81.372444,Residential,Wood,1
740371,FL,ST  JOHNS COUNTY,324,324,324,324,324,414.09,0,0,0,0,29.828524,-81.372444,Residential,Wood,1
932402,FL,ST  JOHNS COUNTY,4599,4599,4599,4599,4599,7105.46,0,0,0,0,29.828524,-81.372444,Residential,Wood,1
303989,FL,ST  JOHNS COUNTY,67464,67464,67464,67464,67464,81426.35,0,0,0,0,29.771671,-81.315323,Residential,Wood,1
360717,FL,ST  JOHNS COUNTY,7443,7443,7443,7443,7443,6121.97,0,0,0,0,29.771671,-81.315323,Residential,Wood,1
778894,FL,ST  JOHNS COUNTY,16182,16182,16182,16182,16182,17628.02,0,0,0,0,29.771671,-81.315323,Residential,Wood,1
434500,FL,ST  JOHNS COUNTY,1935,1935,1935,1935,1935,2146.3,0,38.7,0,0,29.771671,-81.315323,Residential,Wood,1
748017,FL,ST  JOHNS COUNTY,37314,37314,37314,37314,37314,35799.8,0,0,0,0,29.771671,-81.315323,Residential,Wood,1
465519,FL,ST  JOHNS COUNTY,4599,4599,4599,4599,4599,3245.05,0,0,0,0,29.771671,-81.315323,Residential,Wood,1
163798,FL,ST  JOHNS COUNTY,65187,65187,65187,65187,65187,98333.68,0,0,0,0,29.753431,-81.333565,Residential,Wood,1
906567,FL,ST  JOHNS COUNTY,101439,101439,101439,101439,101439,122682.96,0,0,0,0,29.753431,-81.333565,Residential,Wood,1
590757,FL,ST  JOHNS COUNTY,11745,11745,11745,11745,11745,10059.36,0,234.9,0,0,29.753431,-81.333565,Residential,Wood,1
313089,FL,ST  JOHNS COUNTY,46404,46404,46404,46404,46404,55655.8,0,0,0,0,29.753431,-81.333565,Residential,Wood,1
983962,FL,ST  JOHNS COUNTY,11745,11745,11745,11745,11745,12600.29,0,234.9,0,0,29.753431,-81.333565,Residential,Wood,1
132292,FL,ST  JOHNS COUNTY,5508,5508,5508,5508,5508,5067.34,0,0,0,0,29.753431,-81.333565,Residential,Wood,1
237087,FL,ST  JOHNS COUNTY,12411,12411,12411,12411,12411,19910.76,0,0,0,0,29.753431,-81.333565,Residential,Wood,1
694928,FL,ST  JOHNS COUNTY,3087,3087,3087,3087,3087,2692.17,0,0,0,0,29.753431,-81.333565,Residential,Wood,1
223304,FL,ST  JOHNS COUNTY,95976,95976,95976,95976,95976,88080.05,0,0,0,0,29.753431,-81.333565,Residential,Wood,1
784993,FL,ST  JOHNS COUNTY,4968,4968,4968,4968,4968,6724.68,0,0,0,0,29.753431,-81.333565,Residential,Wood,1
597925,FL,ST  JOHNS COUNTY,12501,12501,12501,12501,12501,12719.14,0,0,0,0,29.753431,-81.333565,Residential,Wood,1
239592,FL,ST  JOHNS COUNTY,39717,39717,39717,39717,39717,49088.62,0,0,0,0,29.753431,-81.333565,Residential,Wood,1
543820,FL,ST  JOHNS COUNTY,56628,56628,56628,56628,56628,71630.12,0,0,0,0,29.753431,-81.333565,Residential,Wood,1
894167,FL,ST  JOHNS COUNTY,62136,62136,62136,62136,62136,73293.64,0,0,0,0,29.753431,-81.333565,Residential,Wood,1
550003,FL,ST  JOHNS COUNTY,0,1775771.78,0,0,1775771.78,3157616.99,0,0,0,0,29.866745,-81.3228,Residential,Masonry,3
483888,FL,ST  JOHNS COUNTY,136656,136656,0,0,136656,166091.16,0,0,0,0,29.802382,-81.320541,Residential,Wood,1
826944,FL,ST  JOHNS COUNTY,0,861468.38,0,0,861468.38,777285.69,0,0,0,0,29.827972,-81.37738,Residential,Masonry,1
100929,FL,ST  JOHNS COUNTY,0,666878.45,0,0,666878.45,540907.77,0,0,0,0,29.845907,-81.361885,Residential,Masonry,1
540121,FL,ST  JOHNS COUNTY,0,1726278.47,0,0,1726278.47,1586308.36,0,0,0,0,29.867502,-81.340179,Residential,Masonry,1
952268,FL,ST  JOHNS COUNTY,0,2872836,0,0,2872836,3342418.28,0,0,0,0,29.85802,-81.32601,Commercial,Reinforced Masonry,1
924229,FL,ST  JOHNS COUNTY,0,2437417.44,0,0,2437417.44,3989038.38,0,0,0,0,29.866091,-81.323174,Commercial,Reinforced Masonry,1
256211,FL,ST  JOHNS COUNTY,0,1251637.89,0,0,1251637.89,1130789.75,0,0,0,0,29.86294,-81.32387,Residential,Masonry,1
219411,FL,ST  JOHNS COUNTY,0,7779789.99,0,0,7779789.99,9450000,0,0,0,0,29.85821,-81.3299,Commercial,Reinforced Masonry,1
575720,FL,BAKER COUNTY,295808.4,295808.4,0,0,295808.4,456373.2,0,0,0,0,30.212524,-82.410561,Residential,Wood,4
313165,FL,BAKER COUNTY,0,216390.79,0,0,216390.79,174140.92,0,0,0,0,30.3316,-82.3213,Residential,Wood,4
711976,FL,BAKER COUNTY,0,19210.75,0,0,19210.75,18311.49,0,0,0,0,30.3316,-82.3213,Residential,Wood,4
568643,FL,BAKER COUNTY,0,53058.26,0,0,53058.26,43206.14,0,0,0,0,30.24735,-82.27343,Residential,Wood,1
183849,FL,BRADFORD COUNTY,34830000,34830000,34830000,34830000,34830000,29610000,0,0,0,0,29.942221,-82.103065,Commercial,Reinforced Concrete,1
832860,FL,BRADFORD COUNTY,486000,486000,486000,486000,486000,492235.38,0,0,0,0,29.9432,-82.0984,Residential,Masonry,4
868988,FL,BRADFORD COUNTY,229500,229500,229500,229500,229500,356546.61,0,0,0,0,29.950624,-82.102158,Residential,Wood,1
483711,FL,BRADFORD COUNTY,109800,109800,109800,109800,109800,162328.32,0,0,0,0,29.950624,-82.102158,Residential,Wood,1
171938,FL,BRADFORD COUNTY,0,145171.62,0,0,145171.62,197838.87,0,0,0,0,29.948088,-82.1101,Residential,Wood,1
603099,FL,BRADFORD COUNTY,0,24041.16,0,0,24041.16,22063.29,0,0,0,0,29.948088,-82.1101,Residential,Wood,1
122151,FL,BRADFORD COUNTY,0,1966243.05,0,0,1966243.05,2155199.01,0,0,0,0,29.944496,-82.110878,Commercial,Reinforced Masonry,1
492456,FL,BRADFORD COUNTY,163080,163080,163080,163080,163080,210832.43,0,3261.6,0,0,29.9432,-82.0984,Residential,Wood,4
978224,FL,BRADFORD COUNTY,38430,38430,38430,38430,38430,34641.76,0,768.6,0,0,29.9432,-82.0984,Residential,Wood,4
914938,FL,BRADFORD COUNTY,32130,32130,32130,32130,32130,50523.78,0,642.6,0,0,29.9432,-82.0984,Residential,Wood,4
753857,FL,BRADFORD COUNTY,408150,408150,408150,408150,408150,618599.49,0,8163,0,0,29.9432,-82.0984,Residential,Masonry,4
254771,FL,BRADFORD COUNTY,167760,167760,167760,167760,167760,209735.9,0,3355.2,0,0,29.9432,-82.0984,Residential,Wood,4
175297,FL,BRADFORD COUNTY,167760,167760,167760,167760,167760,144818.32,0,3355.2,0,0,29.9432,-82.0984,Residential,Wood,4
979257,FL,BRADFORD COUNTY,84420,84420,84420,84420,84420,141987.69,0,1688.4,0,0,29.9432,-82.0984,Residential,Wood,4
887054,FL,BRADFORD COUNTY,167760,167760,167760,167760,167760,172848.83,0,3355.2,0,0,29.9432,-82.0984,Residential,Wood,4
406287,FL,BRADFORD COUNTY,5940,5940,5940,5940,5940,6301.15,0,118.8,0,0,29.9432,-82.0984,Residential,Wood,4
538584,FL,BRADFORD COUNTY,13230,13230,13230,13230,13230,18807.85,0,264.6,0,0,29.9432,-82.0984,Residential,Wood,4
204117,FL,BRADFORD COUNTY,4680,4680,4680,4680,4680,5827.61,0,93.6,0,0,29.9432,-82.0984,Residential,Wood,4
593152,FL,BRADFORD COUNTY,7740,7740,7740,7740,7740,11568.02,0,154.8,0,0,29.9432,-82.0984,Residential,Wood,4
556621,FL,BRADFORD COUNTY,72990,72990,72990,72990,72990,117824.55,0,1459.8,0,0,29.9432,-82.0984,Residential,Wood,4
678201,FL,BRADFORD COUNTY,5940,5940,5940,5940,5940,5811.89,0,118.8,0,0,29.9432,-82.0984,Residential,Wood,4
944295,FL,BRADFORD COUNTY,7830,7830,7830,7830,7830,8840.7,0,156.6,0,0,29.9432,-82.0984,Residential,Wood,4
653499,FL,BRADFORD COUNTY,54000,54000,54000,54000,54000,70607.16,0,1080,0,0,29.9432,-82.0984,Residential,Wood,4
936566,FL,CLAY COUNTY,0,645997.97,0,0,645997.97,600261.31,0,0,0,0,29.838694,-82.044128,Residential,Masonry,1
447164,FL,CLAY COUNTY,0,36914.17,0,0,36914.17,46244.08,0,0,0,0,29.839096,-82.043724,Residential,Wood,1
634360,FL,BRADFORD COUNTY,0,632926.14,0,0,632926.14,911206.05,0,0,0,0,29.928917,-82.101563,Residential,Masonry,1
145948,FL,ST  JOHNS COUNTY,235206,235206,235206,235206,235206,234897.41,0,0,0,0,29.821232,-81.55175,Residential,Wood,1
103158,FL,ST  JOHNS COUNTY,154800,154800,154800,154800,154800,231717.02,0,0,0,0,29.78906,-81.265355,Residential,Wood,4
521338,FL,ST  JOHNS COUNTY,9000,9000,9000,9000,9000,11071.62,0,0,0,0,29.964279,-81.490822,Residential,Wood,1
486769,FL,ST  JOHNS COUNTY,0,7397.28,0,0,7397.28,8625.23,0,0,0,0,29.972168,-81.50563,Residential,Wood,1
169678,FL,ST  JOHNS COUNTY,0,8321.94,0,0,8321.94,11458.41,0,0,0,0,29.972168,-81.50563,Residential,Wood,1
353768,FL,ST  JOHNS COUNTY,0,2773.98,0,0,2773.98,5116.33,0,0,0,0,29.972168,-81.50563,Residential,Wood,1
118356,FL,ST  JOHNS COUNTY,0,924.66,0,0,924.66,1207.24,0,0,0,0,29.972168,-81.50563,Residential,Wood,1
375387,FL,ST  JOHNS COUNTY,0,9246.6,0,9246.6,9246.6,7057.01,0,0,0,0,29.972168,-81.50563,Residential,Wood,1
884077,FL,ST  JOHNS COUNTY,0,47700,0,47700,47700,38740.03,0,0,0,0,29.98532,-81.46941,Residential,Wood,1
311926,FL,ST  JOHNS COUNTY,2960100,2960100,2960100,2960100,2960100,3051413.16,0,59202,0,0,29.964279,-81.490822,Commercial,Reinforced Masonry,1
945129,FL,ST  JOHNS COUNTY,57249,57249,57249,57249,57249,93402.89,0,0,0,0,29.964279,-81.490822,Residential,Wood,1
117329,FL,ST  JOHNS COUNTY,587781,587781,587781,587781,587781,1095442.75,0,0,0,0,29.964279,-81.490822,Residential,Masonry,1
921952,FL,ST  JOHNS COUNTY,24480,24480,24480,24480,24480,18590.58,0,489.6,0,0,29.964279,-81.490822,Residential,Wood,1
150263,FL,ST  JOHNS COUNTY,88569,88569,88569,88569,88569,69298.16,0,0,0,0,29.964279,-81.490822,Residential,Wood,1
398144,FL,ST  JOHNS COUNTY,66654,66654,66654,66654,66654,121297.48,0,0,0,0,29.964279,-81.490822,Residential,Wood,1
414086,FL,ST  JOHNS COUNTY,74331,74331,74331,74331,74331,116441.74,0,0,0,0,29.964279,-81.490822,Residential,Wood,1
349098,FL,ST  JOHNS COUNTY,74331,74331,74331,74331,74331,59894.36,0,0,0,0,29.964279,-81.490822,Residential,Wood,1
255714,FL,ST  JOHNS COUNTY,1935,1935,1935,1935,1935,1810.05,0,38.7,0,0,29.964279,-81.490822,Residential,Wood,1
499205,FL,ST  JOHNS COUNTY,828,828,828,828,828,722.86,0,0,0,0,29.964279,-81.490822,Residential,Wood,1
385962,FL,ST  JOHNS COUNTY,17919,17919,17919,17919,17919,22552.14,0,0,0,0,29.964279,-81.490822,Residential,Wood,1
445381,FL,ST  JOHNS COUNTY,1062,1062,1062,1062,1062,1454.52,0,0,0,0,29.964279,-81.490822,Residential,Wood,1
453104,FL,ST  JOHNS COUNTY,3681,3681,3681,3681,3681,4057.93,0,0,0,0,29.964279,-81.490822,Residential,Wood,1
115845,FL,ST  JOHNS COUNTY,1377,1377,1377,1377,1377,1315.72,0,0,0,0,29.964279,-81.490822,Residential,Wood,1
288494,FL,ST  JOHNS COUNTY,639,639,639,639,639,1177.52,0,0,0,0,29.964279,-81.490822,Residential,Wood,1
437659,FL,ST  JOHNS COUNTY,14373,14373,14373,14373,14373,16157.29,0,0,0,0,30.04327,-81.56461,Residential,Wood,4
721230,FL,ST  JOHNS COUNTY,74331,74331,74331,74331,74331,92595.02,0,0,0,0,30.04327,-81.56461,Residential,Wood,4
807857,FL,ST  JOHNS COUNTY,74331,74331,74331,74331,74331,109084.01,0,0,0,0,30.04327,-81.56461,Residential,Wood,4
414917,FL,ST  JOHNS COUNTY,74331,74331,74331,74331,74331,94114.94,0,0,0,0,30.04327,-81.56461,Residential,Wood,4
380114,FL,ST  JOHNS COUNTY,74331,74331,74331,74331,74331,93838.13,0,0,0,0,30.04327,-81.56461,Residential,Wood,4
501405,FL,ST  JOHNS COUNTY,1377,1377,1377,1377,1377,1586.8,0,0,0,0,30.04327,-81.56461,Residential,Wood,4
989701,FL,ST  JOHNS COUNTY,552555,552555,552555,552555,552555,505753.59,0,11051.1,0,0,30.04327,-81.56461,Residential,Masonry,4
779882,FL,ST  JOHNS COUNTY,2754,2754,2754,2754,2754,2724.39,0,0,0,0,30.04327,-81.56461,Residential,Wood,4
891094,FL,ST  JOHNS COUNTY,13329,13329,13329,13329,13329,15109.75,0,0,0,0,30.04327,-81.56461,Residential,Wood,4
918544,FL,ST  JOHNS COUNTY,180,180,180,180,180,233.55,0,3.6,0,0,30.04327,-81.56461,Residential,Wood,4
586838,FL,ST  JOHNS COUNTY,4495.5,4495.5,4495.5,4495.5,4495.5,5973.98,0,0,0,0,30.04327,-81.56461,Residential,Wood,4
159854,FL,ST  JOHNS COUNTY,4495.5,4495.5,4495.5,4495.5,4495.5,5041.58,0,0,0,0,30.04327,-81.56461,Residential,Wood,4
658231,FL,ST  JOHNS COUNTY,4495.5,4495.5,4495.5,4495.5,4495.5,6312.11,0,0,0,0,30.04327,-81.56461,Residential,Wood,4
508110,FL,ST  JOHNS COUNTY,21600000,21600000,21600000,21600000,21600000,17730000,0,432098.1,0,0,29.947031,-81.500549,Commercial,Reinforced Concrete,1
403228,FL,ST  JOHNS COUNTY,2205,2205,2205,2205,2205,1596.86,0,44.1,0,0,29.947031,-81.500549,Residential,Wood,1
594354,FL,ST  JOHNS COUNTY,3177,3177,3177,3177,3177,2960.79,0,0,0,0,29.947031,-81.500549,Residential,Wood,1
210518,FL,ST  JOHNS COUNTY,1539,1539,1539,1539,1539,1856.55,0,0,0,0,29.947031,-81.500549,Residential,Wood,1
766511,FL,ST  JOHNS COUNTY,45594,45594,45594,45594,45594,61670.26,0,0,0,0,29.947031,-81.500549,Residential,Wood,1
890294,FL,ST  JOHNS COUNTY,1701,1701,1701,1701,1701,1802.84,0,0,0,0,29.947031,-81.500549,Residential,Wood,1
213481,FL,ST  JOHNS COUNTY,7353,7353,7353,7353,7353,7033.47,0,0,0,0,29.947031,-81.500549,Residential,Wood,1
695462,FL,ST  JOHNS COUNTY,14580000,14580000,14580000,14580000,14580000,18810000,0,0,0,0,29.973524,-81.522011,Commercial,Reinforced Concrete,1
927116,FL,ST  JOHNS COUNTY,74331,74331,74331,74331,74331,121051.75,0,0,0,0,29.973524,-81.522011,Residential,Wood,1
924212,FL,ST  JOHNS COUNTY,74331,74331,74331,74331,74331,132836.93,0,0,0,0,29.973524,-81.522011,Residential,Wood,1
852064,FL,ST  JOHNS COUNTY,74331,74331,74331,74331,74331,103219.45,0,0,0,0,29.973524,-81.522011,Residential,Wood,1
